result.feature	result.pvalue	result.fdr	result.coef	result.mean.0	result.mean.1	result.mean.0.w	result.mean.1.w
15q11.2	0.0729793446612111	0.506115845464282	0.0893727054095219	-0.213333333333333	-0.2	-0.285623227299702	-0.19625052189018
15q12	0.0829540805454972	0.526648987950965	0.0858750695718469	-0.216666666666667	-0.222222222222222	-0.293356815698533	-0.207481746126686
15q13.1	0.480258354317285	0.829857374079189	0.0387668488587154	-0.2	-0.233333333333333	-0.257972373651689	-0.219205524792974
15q13.2	0.448194555798861	0.810197475036792	0.0416019756211314	-0.206666666666667	-0.233333333333333	-0.260807500414105	-0.219205524792974
15q13.3	0.371330035781641	0.773422501365972	0.0492895732610973	-0.203333333333333	-0.211111111111111	-0.259510217029478	-0.21022064376838
15q14	0.265969298082384	0.681701177755825	0.0556803340740119	-0.24	-0.244444444444444	-0.301072313841255	-0.245391979767243
15q15.1	0.365069302085187	0.772857565841698	0.0462009934073424	-0.253333333333333	-0.288888888888889	-0.316017928773248	-0.269816935365906
15q15.2	0.222993053583069	0.664999588085429	0.0612493490239194	-0.26	-0.277777777777778	-0.321241821934009	-0.259992472910089
15q15.3	0.69720245484926	0.921202892048295	0.0210234649821875	-0.233333333333333	-0.277777777777778	-0.281015937892277	-0.259992472910089
15q21.1	0.580649452702369	0.891593580144074	0.0275058254020763	-0.24	-0.288888888888889	-0.299111317709461	-0.271605492307385
15q21.2	0.186875571240889	0.62666882361679	0.0652744276160214	-0.236666666666667	-0.255555555555556	-0.30548404868723	-0.240209621071208
15q21.3	0.0885704720478376	0.533631472094902	0.0886101821290321	-0.233333333333333	-0.233333333333333	-0.309170878288607	-0.220560696159575
15q22.1	0.161109702263526	0.60885232863445	0.0728063026367661	-0.226666666666667	-0.255555555555556	-0.313015923707974	-0.240209621071208
15q22.2	0.218831946296843	0.664999588085429	0.0624718556943767	-0.23	-0.266666666666667	-0.314405255431872	-0.251933399737495
15q22.31	0.200685624533629	0.648952483457541	0.0754057270326708	-0.176666666666667	-0.188888888888889	-0.269700289799708	-0.194294562767038
15q22.33	0.221882027497498	0.664999588085429	0.0619769936398864	-0.19	-0.222222222222222	-0.273660735392661	-0.211683741752775
15q23	0.221882027497498	0.664999588085429	0.0619769936398864	-0.19	-0.222222222222222	-0.273660735392661	-0.211683741752775
15q23.1	0.853905555819361	0.970922495834894	0.0131380839623506	-0.113333333333333	-0.155555555555556	-0.154371631378926	-0.141233547416575
15q24.1	0.146707988408692	0.589966739711875	0.0800728859314122	-0.16	-0.166666666666667	-0.232864073110787	-0.152791187179375
15q24.2	0.0887679534916864	0.533631472094902	0.0958361512121844	-0.17	-0.144444444444444	-0.225179781058984	-0.1293436298468
15q24.3	0.0526197981279442	0.446083153499058	0.111880750379095	-0.176666666666667	-0.122222222222222	-0.232712155646957	-0.120831405267862
15q25.1	0.0669848362727027	0.501288970649326	0.106756203713809	-0.163333333333333	-0.1	-0.222464551293199	-0.11570834757939
15q25.2	0.0171933907558299	0.278947943124757	0.130246002060821	-0.166666666666667	-0.0888888888888889	-0.219295238220287	-0.0890492361594655
15q25.3	0.218500783211483	0.664999588085429	0.0649603737972239	-0.146666666666667	-0.122222222222222	-0.189180945955552	-0.124220572158328
15q26.1	0.0916927313832137	0.533631472094902	0.0929420431919833	-0.146666666666667	-0.0666666666666667	-0.173006398326855	-0.0800643551348719
15q26.2	0.0290140253215902	0.340575437514596	0.117534240620529	-0.14	-0.0444444444444444	-0.174609280237704	-0.0570750396171751
15q26.3	0.136364247741695	0.584954046535435	0.0861651490244228	-0.12	-0.0444444444444444	-0.143240188641598	-0.0570750396171751
16p11.1	0.711642268391492	0.926217668819356	-0.0225128055431476	-0.11	-0.166666666666667	-0.121929268371833	-0.144442073914981
16p11.2	0.701019901816569	0.922601017635513	0.0213495501025168	-0.0166666666666667	-0.0222222222222222	-0.0299623866548757	-0.00861283655235891
16p12.1	0.518196498566446	0.850999834469503	0.0331206645217749	-0.0366666666666667	-0.0666666666666667	-0.0847336103508489	-0.0516129458290739
16p12.2	0.842461126216632	0.970922495834894	-0.0102116486998633	-0.0166666666666667	-0.0888888888888889	-0.0571592744929166	-0.06737092319278
16p12.3	0.666053808355727	0.909629396340449	-0.0230859908262916	-0.0166666666666667	-0.1	-0.0592834760378416	-0.0823694668641333
16p13.11	0.666053808355727	0.909629396340449	-0.0230859908262916	-0.0166666666666667	-0.1	-0.0592834760378416	-0.0823694668641333
16p13.12	0.813594739071217	0.969895950785814	-0.0115890453182852	-0.0233333333333333	-0.111111111111111	-0.0792294352070696	-0.0908184805253548
16p13.13	0.614233800781173	0.892017477250513	-0.024539645591487	-0.0266666666666667	-0.122222222222222	-0.0780026136001552	-0.102542259191642
16p13.2	0.927631777727623	0.985403794788766	-0.00448349120794703	-0.0566666666666667	-0.133333333333333	-0.109782546649983	-0.11426603785793
16p13.3	0.241465842837422	0.669861592233723	-0.0610111704832279	-0.0633333333333333	-0.144444444444444	-0.0730690790504682	-0.134080249533696
16p13.3.1	0.14396229772235	0.589048295132085	-0.0834251347334313	-0.00333333333333333	-0.133333333333333	-0.0436774766039357	-0.127102611337367
16q11.2	0.913931622740883	0.982868179427624	-0.006635493797009	-0.123333333333333	-0.166666666666667	-0.137806580117972	-0.144442073914981
16q12.1	0.68491510733555	0.918984041548184	0.0233643128471886	-0.166666666666667	-0.177777777777778	-0.186079695438589	-0.1627153825914
16q12.2	0.615344188016243	0.892017477250513	0.0289879898332414	-0.22	-0.222222222222222	-0.238157123627694	-0.209169133794453
16q13	0.770419698190114	0.958948328038224	0.0168813135177347	-0.22	-0.244444444444444	-0.263502439137865	-0.246621125620131
16q21	0.405751233963037	0.798170449655026	0.048416516525346	-0.236666666666667	-0.233333333333333	-0.268851187171208	-0.220434670645862
16q22.1	0.226813827639679	0.665754979454586	0.0683761765586587	-0.266666666666667	-0.255555555555556	-0.309660076678504	-0.241283900119845
16q22.1.1	0.262549808543619	0.681701177755825	0.0709467452653601	-0.246666666666667	-0.222222222222222	-0.277059309386343	-0.206112564120983
16q22.1.2	0.228365654747667	0.665754979454586	0.0728475660027287	-0.26	-0.233333333333333	-0.290683908789999	-0.21783634278727
16q22.2	0.000921113971522964	0.0666744805540853	0.196794333403716	-0.303333333333333	-0.211111111111111	-0.385074952310377	-0.188280618906661
16q22.3	0.0187187747528974	0.288760115450433	0.144629640017373	-0.283333333333333	-0.188888888888889	-0.323958498857351	-0.179328858839977
16q23.1	0.00217801505292882	0.0966009572882671	0.181318042903514	-0.29	-0.188888888888889	-0.347466747651625	-0.166148704748111
16q23.2	0.00349186839011406	0.118710389534875	0.174231796700968	-0.29	-0.2	-0.351993520846376	-0.177761724145407
16q23.3	0.00177314501207618	0.0926960809090936	0.176151936428469	-0.303333333333333	-0.211111111111111	-0.371745605788197	-0.195593669359728
16q24.1	0.00345303210665854	0.118710389534875	0.164567407386163	-0.31	-0.233333333333333	-0.371392300982398	-0.206824893596235
16q24.2	0.0016568624909787	0.0917122120006446	0.180043480850467	-0.313333333333333	-0.222222222222222	-0.375144595780414	-0.195101114929947
16q24.3	0.00531398518644964	0.153956184302746	0.15472587007577	-0.276666666666667	-0.211111111111111	-0.341377971344496	-0.186652101268726
17p11.2	0.464603962233354	0.821790091093206	-0.0432795057992549	-0.14	-0.211111111111111	-0.150294432397758	-0.193573938197013
17p11.2.1	0.924448552039101	0.985403794788766	-0.00564894686958926	-0.133333333333333	-0.166666666666667	-0.14480534142496	-0.150454288294549
17p11.2.2	0.854571052257323	0.970922495834894	0.0101437018474434	-0.19	-0.255555555555556	-0.25233528077903	-0.242191578931586
17p12	0.812347322306266	0.969895950785814	0.0139081414344463	-0.196666666666667	-0.266666666666667	-0.256497104744263	-0.242588963309816
17p13.1	0.794749466256952	0.965359905637884	-0.0132830238992868	-0.186666666666667	-0.233333333333333	-0.217677330795793	-0.23096035469508
17p13.2	0.0844213038351638	0.526648987950965	-0.090454830503587	-0.16	-0.266666666666667	-0.175676860190355	-0.266131690693942
17p13.3	0.0510570525712211	0.440776940087331	-0.122866393175334	-0.113333333333333	-0.222222222222222	-0.109661096214316	-0.232527489389651
17q11.1	0.0281959886489596	0.335853485046468	-0.124371043322357	-0.02	-0.155555555555556	-0.0128843100532693	-0.137255353375626
17q11.2	0.0845100926467541	0.526648987950965	-0.0968933368711799	-0.0233333333333333	-0.144444444444444	-0.0286382378381589	-0.125531574709339
17q12	0.241621053444669	0.669861592233723	0.0690723077319266	-0.113333333333333	-0.1	-0.143387042311351	-0.0743147345794248
17q12.1	0.119935840053264	0.570054439391871	0.0930119459815738	-0.0966666666666667	-0.0666666666666667	-0.137324999791599	-0.0443130538100249
17q21.1	0.00120603241660977	0.0756584336019865	0.228142288674596	-0.0833333333333333	0.133333333333333	-0.0994700709493636	0.128672217725232
17q21.2	0.000797846906818596	0.0666744805540853	0.200788424000933	-0.13	0.0222222222222222	-0.189187854035088	0.0116005699658459
17q21.2.1	6.43111540393028e-05	0.0121033591901968	0.247517399762595	-0.13	0.0666666666666667	-0.189187854035088	0.0583295457275075
17q21.31	0.0338214354397338	0.362495301774743	0.122682315750794	-0.143333333333333	-0.0777777777777778	-0.18563552245347	-0.0629532067026754
17q21.32	0.492739468061906	0.830945948828411	0.0386999077040028	-0.0566666666666667	-0.0666666666666667	-0.0923391035504563	-0.0536391958464535
17q21.32.1	0.317293076117544	0.735816870352338	0.0562685767557398	-0.1	-0.0666666666666667	-0.118614267008819	-0.0623456902530792
17q21.33	0.00225847083989572	0.0966009572882671	0.170259036445049	-0.09	0.0444444444444444	-0.122051087210326	0.0482079492347235
17q22	7.26796526900473e-06	0.0059824170796662	0.278761981684785	-0.0766666666666667	0.155555555555556	-0.11452112969222	0.164240851992565
17q23.1	0.0139023460747714	0.23720113375747	0.156619291745594	-0.0233333333333333	0.133333333333333	-0.030580776304975	0.126038515440619
17q23.2	0.000585316967126275	0.0666744805540853	0.209713925232534	-0.0366666666666667	0.144444444444444	-0.0735772860941351	0.136136639138399
17q23.3	0.00108635606765961	0.0730186471191207	0.202894171645417	-0.01	0.166666666666667	-0.041795079474928	0.161099092170489
17q24.1	1.90725305409124e-05	0.0059824170796662	0.258549988919267	-0.0233333333333333	0.2	-0.074495893845984	0.184054095073283
17q24.2	5.04968380197183e-05	0.0118793811441387	0.24388998696488	0.00666666666666667	0.222222222222222	-0.0363883345590226	0.207501652405858
17q24.3	0.000398290084302407	0.0600330260125853	0.209903578939871	0.0233333333333333	0.2	-0.0290134896026625	0.180890089337209
17q25.1	0.0540145471883145	0.449802556674371	0.11479095283227	0.0533333333333333	0.166666666666667	0.0309278005060766	0.145718753338347
17q25.1.1	0.0178374430274763	0.283075907035106	0.153974722883357	0.116666666666667	0.233333333333333	0.0620867024527141	0.216061425336071
17q25.2	0.00442588713432281	0.138825326446592	0.160939088689085	0.04	0.177777777777778	-0.00349655668445088	0.157442532004634
17q25.3	0.00666893084349138	0.179298969249297	0.15626923931753	0.0266666666666667	0.155555555555556	-0.0222742646454711	0.133994974672059
18p11.21	0.490330180646152	0.829857374079189	0.0370650130447926	0.05	0.111111111111111	0.0532510624829074	0.0903160755277001
18p11.22	0.917751603895747	0.983932383300847	-0.00584544396225255	0.0633333333333333	0.111111111111111	0.0961615194899528	0.0903160755277001
18p11.23	0.974941328867342	0.991805178880182	-0.00176847594429307	0.0666666666666667	0.111111111111111	0.0920845514719931	0.0903160755277001
18p11.31	0.83954156601812	0.970922495834894	-0.0111783355340957	0.0733333333333333	0.1	0.0897706323955085	0.0785922968614127
18p11.31.1	0.521282846566828	0.853172648075309	-0.0390012989880931	0.106666666666667	0.1	0.113794963428564	0.0747936644404712
18p11.31.2	0.970663931430849	0.991805178880182	-0.00238008809619362	0.123333333333333	0.166666666666667	0.140285086380399	0.137904998284205
18p11.32	0.464519788605957	0.821790091093206	-0.0447850206679963	0.09	0.1	0.123377317529409	0.0785922968614127
18q11.1	0.76131484903148	0.952655948056679	0.0172696753524167	0.05	0.1	0.0658420076157971	0.0831116829682137
18q11.2	0.202072753961434	0.650022550586042	0.0705807048997603	0.0166666666666667	0.1	0.0125309780684533	0.0831116829682137
18q11.2.1	0.0247735558352879	0.315025892446026	0.128503418884684	-0.0266666666666667	0.1	-0.0390637244443227	0.0894396944403613
18q11.2.2	0.0988162240247241	0.555845350056633	0.0989953803780198	-0.00333333333333333	0.1	-0.00955568593765851	0.0894396944403613
18q12.1	0.0122528508930636	0.231306370165229	0.135304718909137	-0.0466666666666667	0.0888888888888889	-0.0575888031350637	0.0777159157740739
18q12.2	0.0122038314692131	0.231306370165229	0.126315885697467	-0.0866666666666667	0.0222222222222222	-0.106615549556057	0.01970033614141
18q12.3	0.139621971452795	0.584954046535435	0.0779387237664325	-0.0933333333333333	0	-0.0877941115056317	-0.00985538773919915
18q21.1	0.0687208046905027	0.501288970649326	0.0968578193098878	-0.1	0.0111111111111111	-0.0874274880726142	0.00943033123727362
18q21.2	0.796418508875919	0.965359905637884	0.0160055244617208	-0.11	-0.0888888888888889	-0.0965981031198996	-0.0805925786581787
18q21.2.1	0.0485473572977935	0.422991326085405	0.107014338600867	-0.13	-0.0444444444444444	-0.152928135689965	-0.0459137970890976
18q21.2.2	0.557480770792816	0.88613075222304	0.0372826117958416	-0.103333333333333	-0.0555555555555556	-0.0957398709983248	-0.0584572592024832
18q21.31	0.257924123139338	0.678159670494848	0.068764126179719	-0.133333333333333	-0.1	-0.161080483504185	-0.0923163573244662
18q21.32	0.253196637865934	0.673045300089954	0.0676778812216572	-0.12	-0.0888888888888889	-0.148270459879836	-0.0805925786581787
18q21.33	0.219008022360779	0.664999588085429	0.0706031995337369	-0.153333333333333	-0.133333333333333	-0.196886008952033	-0.126282809418296
18q22.1	0.187800858937232	0.62666882361679	0.0751036559498737	-0.163333333333333	-0.133333333333333	-0.201386465368169	-0.126282809418296
18q22.2	0.441008580790245	0.810197475036792	0.046409511922613	-0.156666666666667	-0.155555555555556	-0.189494421993055	-0.143084910070441
18q22.3	0.174966800923243	0.616643294639593	0.0832346931171898	-0.163333333333333	-0.144444444444444	-0.214540444886848	-0.131305751769658
18q23	0.393223475679557	0.79746398839324	0.0505337004155586	-0.156666666666667	-0.166666666666667	-0.205287009517792	-0.154753309102233
18q23.1	0.437016850613353	0.810197475036792	0.0467362474290068	-0.153333333333333	-0.166666666666667	-0.20148955653124	-0.154753309102233
19p12	0.241530275862965	0.669861592233723	0.0781984926627407	0.03	0.144444444444444	0.0591740628256954	0.137372555488436
19p13.11	0.919708959562126	0.984406232709158	0.00652323556605295	0.0433333333333333	0.122222222222222	0.114047219270238	0.120570454836291
19p13.11.1	0.307094713756263	0.724250941465272	0.070978461892189	0.126666666666667	0.233333333333333	0.159774223983323	0.230752685875512
19p13.12	0.174096828256097	0.615883892439802	0.0965456755993655	0.136666666666667	0.255555555555556	0.160393632691035	0.2569393082904
19p13.13	0.160708562388757	0.60885232863445	0.102466174129926	0.15	0.266666666666667	0.165029499673132	0.267495673803058
19p13.2	0.342330797521562	0.768041646638963	0.0520509630221023	-0.193333333333333	-0.233333333333333	-0.259056965004576	-0.207006001982474
19p13.2.1	0.104211804240731	0.560361758803017	0.107008117508621	-0.11	-0.0555555555555556	-0.150864650550769	-0.0438565330421476
19p13.3	0.2630323689976	0.681701177755825	0.0601540166329679	-0.24	-0.255555555555556	-0.334359193270527	-0.274205176637559
19p13.3.1	0.198355026133901	0.648776843216737	0.0772744866108083	-0.203333333333333	-0.2	-0.274037698429819	-0.19676321181901
19q11	0.931399222422368	0.985403794788766	-0.00588794951656999	0.186666666666667	0.222222222222222	0.202595125360455	0.196707175843885
19q12	0.332240039149246	0.75546841661597	-0.0625934084493776	0.226666666666667	0.2	0.250878040250445	0.188284631801067
19q13.11	0.489586352480455	0.829857374079189	0.0450884709652763	0.146666666666667	0.222222222222222	0.153567086582651	0.198655557547927
19q13.12	0.559630158932381	0.88648339945485	-0.0355240305299553	0.0966666666666667	0.1	0.118413009439282	0.0828889789093262
19q13.12.1	0.182501499178808	0.62666882361679	0.0852568440726595	0.1	0.211111111111111	0.108224464819112	0.193481308891771
19q13.13	0.76861944191716	0.958800708330741	-0.0183403749568575	0.0733333333333333	0.1	0.101229353866184	0.0828889789093262
19q13.2	0.889313016502016	0.978764384243739	0.00881547700286173	0.1	0.122222222222222	0.0975210592390394	0.106336536241901
19q13.2.1	0.80459139075744	0.968184780949809	-0.0149526720357046	0.0833333333333333	0.0777777777777778	0.0810395502928851	0.0660868782571804
19q13.31	0.566910052567416	0.888389967978571	-0.0358850817295821	0.0466666666666667	0.0333333333333333	0.0664988158177389	0.0306137340881569
19q13.31.1	0.823485957700228	0.969895950785814	-0.0118405490081049	0.01	-0.0111111111111111	-0.00444083156888791	-0.0162813805769929
19q13.32	0.485746507042591	0.829857374079189	-0.0437276553196686	0.06	0.0333333333333333	0.0743413894078254	0.0306137340881569
19q13.32.1	0.592333882927491	0.891593580144074	-0.0335377378247418	0.05	0.0333333333333333	0.0641514719128986	0.0306137340881569
19q13.33	0.166560091363274	0.608855825612	0.0724847904157676	-0.0233333333333333	0.0111111111111111	-0.0628250988272498	0.00965969158851798
19q13.41	0.186292716014571	0.62666882361679	0.0689019822426236	-0.00333333333333333	0.0111111111111111	-0.0629143567274939	0.00598762551512962
19q13.42	0.61805231206564	0.892017477250513	0.0274696226549418	0.0233333333333333	0.0111111111111111	-0.0214819971398122	0.00598762551512962
19q13.43	0.708482000774094	0.925946614900586	-0.0211559221670099	0.0466666666666667	0	0.0226511071698428	0.00149518500283282
1p11.2	0.729955113051924	0.933379252146236	-0.0211694637798712	0.42	0.388888888888889	0.414500227650252	0.393330763870381
1p12	0.000446579364599465	0.0600330260125853	0.17786284809459	0.04	0.222222222222222	0.0432542548849519	0.221117102979542
1p13.1	1.46236592043334e-05	0.0059824170796662	0.19161958570013	0.0266666666666667	0.188888888888889	0.00102701759547433	0.192646603295605
1p13.2	0.405313848485199	0.798170449655026	0.0353681152244835	0.0266666666666667	0.0555555555555556	0.0222620344530099	0.0576301496774935
1p13.3	0.11790546878028	0.570054439391871	0.0667361089876944	0.0266666666666667	0.0777777777777778	0.0143415980223737	0.0810777070100684
1p21.1	0.181283059235308	0.624862119928298	0.0645948825010881	0.00333333333333333	0.0666666666666667	0.00475904584269273	0.069353928343781
1p21.2	0.106469421923688	0.562852393428034	0.0730701629919714	0.0333333333333333	0.0888888888888889	0.0197313226843844	0.0928014856763558
1p21.3	0.346123241810487	0.768041646638963	0.0435389852571865	0.05	0.0888888888888889	0.0492625004191692	0.0928014856763558
1p22.1	0.0232874607485064	0.308640853018937	0.0971196858402663	0.01	0.0777777777777778	-0.0160419788301981	0.0810777070100684
1p22.2	0.10159978768304	0.555845350056633	0.0699372409149507	0.0166666666666667	0.0777777777777778	0.0111404660951174	0.0810777070100684
1p22.3	0.115266998269627	0.570054439391871	0.0682213735612572	0.02	0.0777777777777778	0.0128563334488109	0.0810777070100684
1p31.1	0.251287079764616	0.669861592233723	0.0506979811947601	0.0133333333333333	0.0555555555555556	0.00693216848273345	0.0576301496774935
1p31.2	0.859488245515905	0.970922495834894	0.00819631446213249	0.04	0.0555555555555556	0.0494338352153611	0.0576301496774935
1p31.3	0.894604630028989	0.981532888270867	-0.0063344817981756	0.0633333333333333	0.0666666666666667	0.0695802435939223	0.0632457617957466
1p31.3.1	0.869387704770309	0.97504001289391	-0.00774778740370525	0.0566666666666667	0.0555555555555556	0.0610246898778859	0.0532769024741806
1p31.3.2	0.69644261887038	0.921202892048295	0.0187404733092135	0.07	0.0888888888888889	0.0697077651638295	0.0884482384730429
1p32.1	0.394697895031243	0.798170449655026	0.0398985325266178	0.0433333333333333	0.0777777777777778	0.0350710079354161	0.0749695404620341
1p32.2	0.384004351182387	0.787250750463237	0.0407705087577744	0.04	0.0777777777777778	0.0341990317042597	0.0749695404620341
1p32.3	0.711072686478835	0.926217668819356	0.0176669655400831	0.0666666666666667	0.0888888888888889	0.0690263535882385	0.0866933191283215
1p33	0.258322049857016	0.678159670494848	-0.0610851417670295	0.12	0.0777777777777778	0.141721485315001	0.0806363435479709
1p34.1	0.496104670583604	0.833633026819948	-0.037597729916569	0.116666666666667	0.122222222222222	0.158531942327663	0.120934212411094
1p34.2	0.0926760189208209	0.533631472094902	-0.0876769579567661	0.13	0.0666666666666667	0.150103036305415	0.0624260783486485
1p34.2.1	0.108565792469241	0.567557837297533	-0.09037689804093	0.146666666666667	0.111111111111111	0.199587331785736	0.109210433744806
1p34.3	0.0745675312386129	0.508464107938657	0.0926236844215383	0.01	0.0888888888888889	-0.00549045361239706	0.0871332308091411
1p35.1	0.412016175188335	0.803920587295451	0.0439696514714748	0.03	0.0333333333333333	0.0160969080960103	0.0600665595674848
1p35.1.1	0.164227003273168	0.608855825612	0.069892211560959	0.03	0.0777777777777778	0.00931587300283601	0.0792080845637951
1p35.2	0.57383348126752	0.891549937166128	0.0311703706500843	0.0366666666666667	0.0333333333333333	0.0288961889174006	0.0600665595674848
1p35.2.1	0.0784649042478651	0.516628765147181	0.0992303261966428	0.00666666666666667	0.0333333333333333	-0.0382472829994018	0.0609830431972411
1p35.2.2	0.171199346678631	0.611324570145881	0.0750865871984731	0.0233333333333333	0.0444444444444444	-0.00329624896470098	0.0717903382337723
1p35.3	0.0555404165536152	0.458452034885543	0.111140533053309	-0.05	0	-0.0879388597567857	0.0232016732965229
1p36.11	0.0395869741876511	0.381031073302378	0.107333040452125	-0.0533333333333333	-0.0222222222222222	-0.113149800903817	-0.00581676045169152
1p36.12	0.0868556117723305	0.533631472094902	0.0927363299043871	-0.0533333333333333	-0.0444444444444444	-0.115451117678522	-0.0227147877741346
1p36.12.1	0.12173112500504	0.570054439391871	0.0860707840493219	-0.0633333333333333	-0.0666666666666667	-0.132233129156031	-0.0461623451067094
1p36.13	0.00750225725419182	0.193198825106386	0.150319908574372	-0.00666666666666667	0.0333333333333333	-0.106912056912609	0.0434078516617633
1p36.13.1	0.0103468683043628	0.226427978474544	0.142978966751537	-0.01	0.0333333333333333	-0.0995711150897734	0.0434078516617633
1p36.13.2	0.024105467454754	0.310729381848267	0.124428834589426	-0.0333333333333333	-0.0111111111111111	-0.125263199725557	-0.000834365136130419
1p36.21	0.0356839714210373	0.373095745635512	0.12171537955915	0.01	0.0333333333333333	-0.06881524695747	0.0529001326016801
1p36.21.1	0.0111731014594013	0.231306370165229	0.141783834277502	-0.00333333333333333	0.0333333333333333	-0.0983759826157384	0.0434078516617633
1p36.21.2	0.00289967543852152	0.11358232148299	0.186181376962327	-0.0733333333333333	0.0222222222222222	-0.141206390605993	0.044974986356334
1p36.22	0.238244910618087	0.669861592233723	0.0669758657929123	-0.03	-0.0333333333333333	-0.0843072421660585	-0.0173313763731461
1p36.23	0.115481193043197	0.570054439391871	0.0896283809440033	-0.03	-0.0111111111111111	-0.0843072421660585	0.00532113877794505
1p36.31	0.149541222096392	0.592115330412513	0.0814000729705073	-0.02	-0.0222222222222222	-0.0816945463108154	-0.000294473340308074
1p36.32	0.248076870414556	0.669861592233723	0.0654871846986092	-0.0133333333333333	-0.0444444444444444	-0.0770128822754238	-0.0115256975768143
1p36.33	0.248076870414556	0.669861592233723	0.0654871846986092	-0.0133333333333333	-0.0444444444444444	-0.0770128822754238	-0.0115256975768143
1q21.1	0.729955113051924	0.933379252146236	-0.0211694637798712	0.42	0.388888888888889	0.414500227650252	0.393330763870381
1q21.2	0.729955113051924	0.933379252146236	-0.0211694637798712	0.42	0.388888888888889	0.414500227650252	0.393330763870381
1q21.3	0.105551438282698	0.56115199674587	-0.100364260739756	0.486666666666667	0.411111111111111	0.514732814132646	0.41436855339289
1q22	0.128899934174252	0.584766376391176	-0.0938154428399603	0.466666666666667	0.422222222222222	0.508986153698403	0.415170710858443
1q23.1	0.11680941910736	0.570054439391871	-0.0935274121804159	0.463333333333333	0.422222222222222	0.507299506586008	0.413772094405592
1q23.2	0.492551784712482	0.830945948828411	-0.0389595304456561	0.436666666666667	0.422222222222222	0.452731624851248	0.413772094405592
1q23.3	0.268939217595611	0.682134241933882	-0.0644692532048667	0.453333333333333	0.422222222222222	0.478241347610459	0.413772094405592
1q24.1	0.78118419814306	0.959653172914646	-0.0163316660870897	0.43	0.433333333333333	0.441827539158969	0.425495873071879
1q24.2	0.494763777546321	0.83286711032395	-0.0393799020548082	0.43	0.411111111111111	0.441428217794113	0.402048315739305
1q24.3	0.318307142578618	0.735938626944666	-0.0566941795264388	0.43	0.4	0.448223600504489	0.39152942097805
1q25.1	0.312008939767778	0.729592491223562	-0.0575469874842488	0.43	0.4	0.449076408462299	0.39152942097805
1q25.2	0.259717431217314	0.6788725077097	-0.0636407968149231	0.433333333333333	0.4	0.455170217792973	0.39152942097805
1q25.3	0.122832624759159	0.570054439391871	-0.0926782457457559	0.46	0.388888888888889	0.484700221153587	0.392021975407831
1q31.1	0.212291146079602	0.664999588085429	-0.0719414236705209	0.433333333333333	0.377777777777778	0.452697862226943	0.380756438556422
1q31.2	0.217092828829184	0.664999588085429	-0.0721779783751174	0.416666666666667	0.377777777777778	0.440718083835471	0.368540105460353
1q31.2.1	0.12898917471109	0.584766376391176	-0.0900928451337518	0.426666666666667	0.377777777777778	0.458632950594105	0.368540105460353
1q31.2.2	0.092371458932838	0.533631472094902	-0.0962334100132686	0.42	0.355555555555556	0.441325958141047	0.345092548127778
1q31.3	0.0374262753165405	0.37615737421601	-0.118594331377547	0.436666666666667	0.344444444444444	0.452018480473535	0.333424149095987
1q32.1	0.0194343563622334	0.291649356716291	-0.135486297034429	0.44	0.344444444444444	0.468910446130417	0.333424149095987
1q32.1.1	0.171508699807133	0.611324570145881	-0.085745853024759	0.436666666666667	0.388888888888889	0.458310702870731	0.372564849845972
1q32.1.2	0.186753307848227	0.62666882361679	-0.080499607468831	0.433333333333333	0.366666666666667	0.432891664987294	0.352392057518463
1q32.2	0.167115355519343	0.608855825612	-0.0816437875515598	0.396666666666667	0.344444444444444	0.411793171642481	0.330149384090921
1q32.3	0.629387074374966	0.893960792901888	-0.0288286808129252	0.383333333333333	0.388888888888889	0.399765013020962	0.370936332208037
1q41	0.480622887534866	0.829857374079189	-0.0425937512078523	0.386666666666667	0.366666666666667	0.390082526083314	0.347488774875462
1q41.1	0.940655740022107	0.987653500469347	-0.00434457428301945	0.383333333333333	0.4	0.387004685157343	0.382660110874324
1q42.11	0.829820302137558	0.970922495834894	-0.0127693582497079	0.396666666666667	0.4	0.392154704118966	0.379385345869258
1q42.12	0.848350703590593	0.970922495834894	-0.0112587772587808	0.396666666666667	0.4	0.393918888133105	0.382660110874324
1q42.13	0.932801455495893	0.985403794788766	-0.00506776364755704	0.386666666666667	0.388888888888889	0.375545854040715	0.370478090393158
1q42.2	0.854393539852121	0.970922495834894	0.0105220199348623	0.383333333333333	0.411111111111111	0.383403627790871	0.393925647725733
1q42.3	0.480596298575272	0.829857374079189	0.0437860937129028	0.396666666666667	0.455555555555556	0.396979289043484	0.440765382756387
1q43	0.81205653817936	0.969895950785814	-0.01410580919257	0.4	0.411111111111111	0.408031456918303	0.393925647725733
1q44	0.622378783566505	0.892017477250513	0.0283020540714671	0.39	0.422222222222222	0.377347372320554	0.405649426392021
20p11.1	0.209017313960012	0.662240041873305	-0.066521497548977	0.206666666666667	0.177777777777778	0.239971122046598	0.173449624497621
20p11.21	0.43291928993415	0.810197475036792	-0.0427301110162152	0.156666666666667	0.155555555555556	0.192732178181261	0.150002067165046
20p11.22	0.352587391873953	0.770020427634805	-0.0502710618898237	0.17	0.155555555555556	0.20027312905487	0.150002067165046
20p11.23	0.719007923971415	0.928420210503488	-0.0192320027348806	0.156666666666667	0.166666666666667	0.181068607835206	0.161836605100325
