Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29
TCGA-GR-A4D6-01A-11D-A31X-10	23.0258348202734	0	0	0	0	11.8379967289199	3.68435505974333	0	0	0	0	0	0	9.60673258501942	0	4.94219189010024	1.53795939883248	0	0	0	0.00474337831412128	0	0	0	0	0	0	0
TCGA-GR-A4D9-01B-11D-A31X-10	31.5699616144039	2.7803687301327	3.15483907119095	0	0	0	0	0	2.15850772293348	1.78811462282174	6.2678571251259	0	0.436448672786529	0	0	7.74107588650426	0	0	0	2.43340501441803	0	0	0	0	0	0	0.303060341803106	21.2839627087856
TCGA-GS-A9TQ-01A-11D-A382-10	51.4404603430479	0	32.0605228231863	0	0	49.5619181456122	1.2148899369884	0	1.97711200528989	0	9.93930814026326	0	0	18.2971988058309	0	9.93920899945968	0	0	0	0.495833653930775	0	6.64629670957074	0	0	0	0	0.190202810843967	0
TCGA-GS-A9TT-01A-11D-A382-10	0.203533162870719	0	82.9685555002946	0	0	115.515353924243	5.42891401474457	0	11.1815027288965	8.25820169744857	0.738433752864887	0	0	11.0233093861085	0	0	0	0	4.52055600178893	0	6.07520882762947	8.58507349757979	7.91749691160577	0	0	2.68527039004834	0	0
TCGA-GS-A9TU-01A-11D-A382-10	24.7125923352143	0	0	0	0	18.3748283369804	0	0	0	0.415537828265275	0	0	0	0	0	18.2446391414103	0	0	0	0	2.25569800773773	0	0	0	0	0	0.146368151285281	2.31021256459064
TCGA-GS-A9TV-01A-11D-A382-10	25.6087628997667	0	26.3632549775561	0	8.31657457368933	0	5.24363429746081	0	8.46572818646101	0	0	0	0	0	5.96281130232481	6.16130265139552	0	0	0	0.083205216525696	4.52582140886675	0	0	0	0	0	0	0
TCGA-GS-A9TW-01A-11D-A382-10	30.1847695140441	14.6479494687687	58.2156368479946	0	0	80.4140994497134	28.1355531092909	0	0	16.411202035091	0	1.92670854237797	21.3386354409476	49.3273412628128	0	13.5291503937988	0	0	0	0	0	0	0	0	3.76083614173278	3.26333791211449	0	0
TCGA-GS-A9TX-01A-11D-A382-10	23.8534911557669	0.479365146659149	0	0	0	36.3126873446285	0	0	0	0	0	0	1.41399936199644	5.70725739059557	0	1.12485701447158	0	0	0	1.25489285729195	0	8.7892628400617	0	0	0	0.641426033400065	0.0816618259036661	0
TCGA-GS-A9TY-01A-11D-A38X-10	42.428956198493	0	25.2364460380029	0	0	41.5996692837601	2.0591673184874	0	1.86670979720126	2.9188702369484	0	0	0	14.8206850973752	0	4.56829335356148	4.35116686787131	18.5024888823624	0	0	7.78362269870482	0	5.70021829338231	0	0	0	0	0
TCGA-GS-A9TZ-01A-11D-A38X-10	45.1065585979993	52.9334806336996	90.177515199578	0	0	107.306486766944	44.7839027322632	0	0	38.4187299164348	0	0	19.4937484628197	0	0	5.44319407557147	0	2.2630653728185	0	4.30715428862626	12.0729645218053	0	8.2246990956552	0	0	2.39012452550737	0	0
TCGA-GS-A9U3-01A-11D-A38X-10	54.1347345154333	2.73110639845466	0	0	0	0	0	0	0	2.77091015561053	0	0	0	6.7350778896262	6.10856396329858	0.344876587173378	0	3.32366964327986	4.57106699780872	0	0	0	0	9.25314125056094	0	0	0	0
TCGA-GS-A9U4-01A-11D-A38X-10	38.3324006216475	0	0	0	0	0	0	0	0	0	0	0	1.95001289141533	0	0	1.89782623037942	0	0	0	0	0	0	0	0	0	0	1.49804475675995	0
TCGA-RQ-A68N-01A-11D-A31X-10	43.2712422252684	8.53961172905519	0	0	21.504088342723	90.9406684599316	16.7138697635832	0	0	0	0	0	0.888776825867459	4.65053912365353	0	0.993469526516484	8.20525010822359	0	0	0	4.68810648027118	0	14.2317485354332	0	0	0	2.44400736912687	0
TCGA-RQ-A6JB-01A-11D-A31X-10	23.1851356710852	0	29.2377974179884	0	0	0	14.4007497939368	0	3.44208353515177	1.03748938962677	0	16.9455561329594	0	0	0	1.93303800299548	0.258583470860375	0	3.08926082930823	0	4.03795841641497	0	4.67006936686147	0	0	1.21635650619949	1.1530256281103	0
TCGA-RQ-AAAT-01A-11D-A38X-10	36.9308093815874	4.0547766286201	38.9599529665365	0	0	40.6391419942923	0	0	0	6.95337698710862	0	0	0.993792568573703	1.2660821953703	0	0	0	31.1133457085643	0	0	8.18824955019798	0	0	0	0	0	1.42171960611078	9.69469599266056
TCGA-VB-A8QN-01A-11D-A382-10	36.0870920960856	0	19.1424997816131	0	0	62.6295143633655	9.39725907391206	0	4.11262772128375	0	0	0	1.58048804465189	0	1.02134971122958	0.337280040240143	8.04061381377492	2.55101661244837	0	2.41148559211556	4.99980242444703	0	0	0	0	0	0	5.96958979826884
