Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-EB-A44P-01A-11D-A25O-08	15.2858735875221	0	0	0	0	231.070977924526	0	0	14.1685344273855	29.9459844506974	0	0	0	0	0	0	0	0	0	1.81518436421365	1.49692720195558	8.3387366526065	0	0	0	0	0	0
TCGA-EB-A4IS-01A-21D-A25O-08	33.3930171945041	0	0	22.5255370207019	0	344.668912528498	0	0	1.78818604782191	44.2804750243873	0	0	0	0	0	0	0	0	0	0	0	27.8155558925821	0	0	0.71340921229339	6.94161167730357	0	0
TCGA-EB-A4OY-01A-11D-A25O-08	8.62342757540846	0	8.62062982796486	0	3.49775333462111	0	0	0	0	0.679148483889038	0.75691703837377	4.67738547525847	0	8.308816918632	0	0	0	0	0	4.58651438179663	0	0	0	0	2.03512231686828	13.4382227033402	0	0
TCGA-EB-A4OZ-01A-12D-A25O-08	0	0	0	0.0356139944714371	0	0	0	0	1.45963800220776	0	0.0914713730949661	1.01015081150726	0	0	7.00912758683202	0.142254651079519	0.273691703578415	0	0	0	0.0572144065939643	0	0	0.18441657159459	0	0	0	0
TCGA-EB-A4P0-01A-41D-A25O-08	0	0	0	0	0.727618901270723	83.61333300511	4.34727105210074	0	2.22457208588735	24.136008092992	0	0	0	0	0	0	3.66115522759857	0	0	6.36761940820122	3.90775809170883	23.6439935944627	0	0	0.311162595174935	1.51458571094047	0	0
TCGA-EB-A51B-01A-11D-A27K-08	0.0308153314017986	0	0	3.96244058874327	19.8519226244418	289.523664272236	0	0	0	51.9085425322974	0	0	0	0	0	0	1.74686726804813	0	0	2.61639672144574	0.478687509884534	0	0	0	0	0.749961635222211	0	0
TCGA-EB-A550-01A-61D-A27K-08	14.4997914420954	0	0	0.751113859684724	0	104.469795529448	0	0	4.70279649135202	1.48003220090001	0	0	0	3.80697063089598	0	0	0	0	0	0	2.20549145798761	9.71153939242967	0	0	0	0	0	0
TCGA-EB-A551-01A-21D-A27K-08	20.4155347860195	0	0	0	0	241.85091506065	0	0	16.0035645994774	0	0	0	0	0	0	4.79943384298832	0	0	0	25.2866304121871	0.351745957082297	0	0	0	4.67552634346413	0	0	0
TCGA-EB-A553-01A-12D-A27K-08	34.996981821037	0	31.8360155422614	13.8879601968821	0	149.913888850516	0	0	8.8786250578339	52.262517462645	0	0.68298096322323	0	0	0	0.649738962080741	0	0	0	0.142790286061239	2.65918670323456	0	0	0	0	0.506998820401811	0	0
TCGA-EB-A57M-01A-51D-A30X-08	5.79784941075595	7.14225891516383	1.68882121553917	0	4.01631628013175	0	0	0	0	0	0	1.82641868646326	0	16.2324590518809	0	0	3.32757111000994	0	0	0	5.5135397366563	0	3.80011318527856	0	0	0	0	0
TCGA-EB-A5FP-01A-11D-A27K-08	21.1124332659804	15.8051668912594	0	0	0	258.805833580919	0	0	1.9731093976725	32.7822827281555	0	0	0	0	0	0	0	0	0	0	0.461078455106812	28.8181601404742	0	0	0	0	0	0
TCGA-EB-A5SE-01A-11D-A30X-08	16.3127169640667	0	0	0	0	163.476049178484	0	0	8.97171655286495	57.7946063431755	0	2.02488867771527	0	0	0	2.37549099004	0	0	0	1.29637319063274	0.630858821292366	0	0	0	0	0	0	0
TCGA-EB-A5SF-01A-11D-A30X-08	2.06348934466109	6.46316746724324	0	0	0	2.87910876380757	0	0	0	0	0	0.261407869422371	0	0	0	0	0.639955473259153	0.213812565621966	2.06528864913257	2.14250667699596	0	0	7.04894301004179	0	0	0	0	0.939840159021887
TCGA-EB-A5UM-01A-11D-A30X-08	16.6832547637743	0	0	0	29.6785125341087	402.074064903106	0	0	15.5642361837121	34.1123360515341	0	0	0	0	0	0	0	0	0	9.94851468601077	1.02455718130856	2.95333844168894	0	0	1.8615320591104	0	0	0
TCGA-EB-A5VU-01A-21D-A32N-08	0.522991047972494	0	0	2.68847152360981	19.5028521352626	2.88673079011137	0	0	0.969221509738442	0	0	4.1284992659934	0	0	0	0	1.95106217572567	1.12572731825675	0.289232519372527	0	1.75362569486796	0	0.889189640340117	4.43437350111747	0	0	0	5.38830313391589
TCGA-EB-A6QY-01A-12D-A32N-08	29.1875983651727	0	0	0	2.87004412459651	482.049488849535	0	0	20.172991132163	0	0	0	0	0	0	0	0	0	11.7114899565644	0	15.4909103963967	6.40215866644808	0	0	0	0	0	0
TCGA-EB-A6QZ-01A-12D-A32N-08	11.3853302548673	0	0	9.29220763077856	0	152.256651682027	0	4.57686491011874	2.14615708046298	48.4038714912607	12.3782215116699	0	0	0	0	1.65461593186386	0	0	0	0	6.54934477744535	2.13103946546681	0	0	0	0	0	0
TCGA-EB-A6R0-01A-12D-A32N-08	30.9484530810593	0	0	0	0	229.117362110281	0	0	5.69571491336913	0	0	4.58307193278279	0	0	0	3.66331922539148	0	0	0	0	1.64761291034646	37.8642973209646	0	0	0	0	0	38.630722079699
TCGA-EB-A82B-01A-11D-A34U-08	23.8203969767444	0	6.2250521806781	0	0	0.07205112393246	0	0	0.202998733579663	1.97842538004822	0	0.463438354526535	0	0	0	0	0	0	10.8687441875424	1.00494785601749	0	0	0	0	0	0	0	0
